No,Content Id,Description,Sub Category,Category,Vendor,Category,Circle
2791,328889,Shiva Panchakshari,Shiva Panchakshari,Devotional,T-series,MP3 Tone,
2792,328886,Shiv Smarana,Shiv Smarana,Devotional,T-series,MP3 Tone,
2793,307929,Kailash Parvat Se Chale,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2794,307770,Shree Shiv Ji Ki Aarti,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2795,307768,Shiv Doha - I,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2796,307565,Shree Shivashtakam,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2797,307564,Shunay Mein Se Srijan Karke,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2798,307528,Shiv Hi Sancha Saathi Tera,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2799,307524,Shiv Mantra,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2800,307516,Shiv Shlok,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2801,307508,Omkar Ke Naad Se Nikla,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2802,307498,Om Mangalam Omkar Mangalam,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2803,307497,Shiv Doha - Ii,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2804,307491,Om Namah Shivay,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2805,307467,Shiv Bhola Bhandari,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2806,307464,Tu Shiv Ka Naam Liye Ja,Shiv Sadhana,Devotional,T-series,MP3 Tone,
2807,307463,Heere Main Nahin Moti Main Nahin,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2808,307460,Jis Rah Kanwariya Chalte Rahe,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2809,307456,Shiv Sumiran Se Suban Shuru Ho,Shiv Sadhana,Devotional,T-series,MP3 Tone,
2810,307455,Jai Ho Bholenath Ja,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2811,307453,Ek Din Gora Parvati Se,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2812,307452,Bhagat Ek Shiv Ka Chala,Shiv Sadhana,Devotional,T-series,MP3 Tone,
2813,307451,Bolo Om Namah Shivay,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2814,307447,Rang Rangili Aai Choudas,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2815,307445,Teri Jai Shivshankar,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2816,307444,Jai Ho Bholenath Jai,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2817,307442,Vah Vah Raja Himachal,Bolo Om Namah Shivay,Devotional,T-series,MP3 Tone,
2818,307440,Hai Datamay Shiv Aap Hi Sansar Ke,Shiv Sadhana,Devotional,T-series,MP3 Tone,
2819,307422,Japle Mahamantra Pyara,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2820,307419,Jai Jai Parvati Mata,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2821,307415,Om Mahadevaye Vidhmahe Vis,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2822,307412,Jai Shiv Omkara,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2823,307410,Katha Shiv Parvati Ki,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2824,307409,Mahashivratri Parv Hai Pawan,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2825,307408,Bol Bum Tadak,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2826,307399,Dev Bhajum Tripurari Nath,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2827,307398,Jagat Pita Jagdishwar,Shiv Chalisa,Devotional,T-series,MP3 Tone,
2828,307369,Shiv Amritvani,Shiv Amritvani,Devotional,T-series,MP3 Tone,
2829,306929,Shankar Ke Dware Chale,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2830,306925,Shiv Shankar Bhola Jati,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2831,306924,O Shankar Mere Kab,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2832,306912,Kankan Mein Hai Shankar,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2833,306911,Nis Din Pooja,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2834,306908,Aisi Subah Na Aaye,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2835,306902,Hey Shiv Pita Patmatma,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2836,306899,Nis Din Pooja Karen,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2837,306894,Chale Shiv Ji Bihane,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2838,305695,Baaje Ke Saath,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2839,305684,Shivraatri Aa Gayi Re,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2840,305671,Ye Dukh Mitaaye,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2841,305624,Hai Nyaara Hai Nyaara,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2842,305612,O Bhole Daras Dikha De,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2843,305610,Jai Shiv Shankar,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2844,305603,Bum Bum Bol Bum,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2845,305600,O Bhole Baba,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2846,305599,Bhole Tujhko Japna Chahoo,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2847,305592,Bhole Tere Dar Pe Main Aaya,Shivraatri Aa Gayi Re,Devotional,T-series,MP3 Tone,
2848,305582,Jai Shambhu,Mahashivratri,Devotional,Astute,MP3 Tone,
2849,305579,Naagendrahaaraye,Mahashivratri,Devotional,Astute,MP3 Tone,
2850,305577,Jai Shiv Shankar,Mahashivratri,Devotional,Astute,MP3 Tone,
2851,305571,Namaami Shamishan,Mahashivratri,Devotional,Astute,MP3 Tone,
2852,305566,Jataat Vigalaj,Mahashivratri,Devotional,Astute,MP3 Tone,
2853,293585,Om Namah Shivay Dhun,Om Namah Shivay,Gujrathi,M-Series,MP3 Tone,
2854,106503,Om Namaha Shivay,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2855,106435,Bramha Murari,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2856,106432,Ganga Tarang,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2857,91599,Dum Dum Shiv Ka,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2858,91589,Jai Bhole Jai,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2859,91582,Aao Mahima Gayen,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2860,91551,In Aankhon Mein Surat,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2861,91549,Chalo Shiv Shankar,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2862,91517,Hey Shambhu Baba Mere,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2863,91507,Man Mera Mandir Shiv Meri Pooja,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2864,91506,Shiv Shankar Ko Jisne,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2865,91494,Darshan Diya Ho,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2866,91486,Jai Shiv Omkara Aarti,Shiv Aaradhana,Hindi,T-series,MP3 Tone,
2867,91440,Om Namaha Shivay,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2868,91435,Ye Hain Woh Mahamantra,Shiv Shakti,Hindi,T-series,MP3 Tone,
2869,91422,Todo Samadhi Jago Bhole,Shiv Shakti,Hindi,T-series,MP3 Tone,
2870,91410,Shiv Shankar Ke Mandir,Shiv Shakti,Hindi,T-series,MP3 Tone,
2871,91399,Jagat Pita Hein Bhole Shankar,Shiv Shakti,Hindi,T-series,MP3 Tone,
2872,91392,Bhole Bhale Shiv Bhandari,Shiv Shakti,Hindi,T-series,MP3 Tone,
2873,91390,Somvar Ke Vrat Rakhu,Shiv Shakti,Hindi,T-series,MP3 Tone,
2874,91386,Teri Bigadi Banaye Shiv,Shiv Shakti,Hindi,T-series,MP3 Tone,
2875,91380,Lagado Naiya Paar Meri,Shiv Shakti,Hindi,T-series,MP3 Tone,
2876,91145,Om Namah Shivaay,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2877,91143,Keertan,Shiv Mahima,Hindi,T-series,MP3 Tone,
2878,91141,Aarti Om Jai Shiv Onkara,Shiv Mahima,Hindi,T-series,MP3 Tone,
2879,91140,Hey Shiv Shankar,Shiv Mahima,Hindi,T-series,MP3 Tone,
2880,91134,Hey Ganga,Shiv Mahima,Hindi,T-series,MP3 Tone,
2881,91132,Dum Dum Damru,Shiv Mahima,Hindi,T-series,MP3 Tone,
2882,91128,Mahabaleshwar,Shiv Mahima,Hindi,T-series,MP3 Tone,
2883,91127,Shankar Mera Pyaara,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2884,91123,Prem Se Tu Gaa Le,Shiv Mahima,Hindi,T-series,MP3 Tone,
2885,91121,Kalyankaari Devta,Shiv Mahima,Hindi,T-series,MP3 Tone,
2886,91119,Mantra,Shiv Mahima,Hindi,T-series,MP3 Tone,
2887,91114,Le Gangajal O Kaanwariya,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2888,91096,Sheeshgang Ardhaangpaarvati,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2889,91090,Keertan I,Shiv Mahima,Hindi,T-series,MP3 Tone,
2890,91078,Shiv Shankar Rakhwala,Shiv Mahima,Hindi,T-series,MP3 Tone,
2891,91077,Bail Ki Sawaari,Shiv Mahima,Hindi,T-series,MP3 Tone,
2892,90951,Goonje Sada Jaikaar,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2893,90948,Hey Tripurari Gangadhari,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2894,90933,Chalo Himachal Dwaar,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2895,90928,Chalo Bhole Baba Ke Dware,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2896,90924,Jai Ho Bholenath,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2897,90922,Kaal Ki Vikraal Ki,Shiv Aaradhana (Part 2),Hindi,T-series,MP3 Tone,
2898,90878,Prabhu Prananatha,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2899,90875,Shivadhyana,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2900,90874,Tridalam Trigunaakaram,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2901,90815,Om Namah Shivay Dhun,Om Namah Shivay,Hindi,T-series,MP3 Tone,
2902,90806,Bramha Murari,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2903,90805,Ganga Tarang,Shivastuthi And Om Namaha Shivay,Kannad,Mars Recording,MP3 Tone,
2904,41767,Tere Dar Pe Aakar,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2905,41766,Saare Jag Mein Viraje,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2906,41765,Ram Japo Ghanshyam,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2907,41764,Mahakaal Prabhu Pratipaal,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2908,41763,Kaanwariya Tera Kya,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2909,41762,Chume Chume Charan Jag,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2910,41761,Chal Kaandhe Pe Kaanwar,Mere Shivbhole,Devotional,T-series,MP3 Tone,
2911,41548,Shiv Ke Dulhaniya,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2912,41547,Mast Galanga Jata Mein,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2913,41544,Kanwar Leke Shiv Darbar,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2914,41542,Devghar Mein Lagal Ba,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2915,41541,Bhai Dagari Bata De,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2916,41540,Beda Par Hoi Jala,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2917,41539,Baiju Baba Kaile Baje Phon,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2918,41538,Baba Khoj Tod Aaja,Shiv Ki Dulhaniya,Devotional,T-series,MP3 Tone,
2919,41398,Shiv Tandava,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2920,41396,Sada Shivshankar Mere,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2921,41395,Maha Mantra Mangalkari,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2922,41394,Kaj Sudhare Bhole,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2923,41392,Ekbar Shree Bhole,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2924,41391,Aum Namah Shivay Dhun,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2925,41389,Alakh Jagake Jogi,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2926,41388,Agad Bam Agad Bam,Bam Bam Shiv Laheri,Devotional,T-series,MP3 Tone,
2927,41075,Shivar Naam Lowa,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2928,41074,Ratipuwai Lowa Shivarei,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2929,41073,Pradtidin Puja Karo,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2930,41072,O Mahadev Gosaai,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2931,41071,Moito Shivrei Hau,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2932,41070,Mahadev Gosaair,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2933,41069,Heyshivpita Paramaatama,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2934,41068,Bisaari Pao Sasa Sukh,Om Namah Shivay,Devotional,T-series,MP3 Tone,
2935,27430,Shiv Ke Pratap Ki,Shiv Pooja,Devotional,T-series,MP3 Tone,
2936,27429,Satyam Shivam Sundaram,Shiv Pooja,Devotional,T-series,MP3 Tone,
2937,27428,Satyam Shivam Sundaram Iii,Shiv Pooja,Devotional,T-series,MP3 Tone,
2938,27427,Satyam Shivam Sundaram Ii,Shiv Pooja,Devotional,T-series,MP3 Tone,
2939,27426,Jai Shiv Shankar Omkara,Shiv Pooja,Devotional,T-series,MP3 Tone,
2940,27425,Hey Shiv Mere Apni Karuna,Shiv Pooja,Devotional,T-series,MP3 Tone,
2941,27424,Hey Prabh Shiv Shambhu,Shiv Pooja,Devotional,T-series,MP3 Tone,
2942,27423,Hey Devon Ke Dev,Shiv Pooja,Devotional,T-series,MP3 Tone,
2943,27422,Darshan Do Mujhe Antaryami,Shiv Pooja,Devotional,T-series,MP3 Tone,
2944,27421,Chaliye Shiv Ke Dwar,Shiv Pooja,Devotional,T-series,MP3 Tone,
2945,27420,Chalo Shiv Shankar Ke Mandir Mein Bhakton,Shiv Aaradhana,Devotional,T-series,MP3 Tone,
2946,27419,Dum Dum Shiv Ka Damroo Baje Re,Shiv Aaradhana,Devotional,T-series,MP3 Tone,
2947,27418,He Shambhu Baba Mere Bhole Nath,Shiv Aaradhana,Devotional,T-series,MP3 Tone,
2948,27417,Jai Bhole Jai Bhandari,Shiv Aaradhana,Devotional,T-series,MP3 Tone,
2949,27416,Jai Shiv Shankar,Shiv Aaradhana,Devotional,T-series,MP3 Tone,
2950,27413,Chalo Bhole Ke Dware,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2951,27412,Bhole Ne Bulaya Chal Chal,Shiv Gungaan,Devotional,T-series,MP3 Tone,
2952,1738423,Samshan Ghat,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2953,1738419,Har Har Mahadeva,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2954,1738244,Mastak Re,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2955,1738237,Gaganare Leha G,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2956,1738223,Keu Thare,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2957,1738203,Hintudi Salare,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2958,1738192,Shiv Mahima Pravchan IV,Shiv Mahima II,Devotional,Digitalking,Full Length Songs,
2959,1738186,Hey Uma,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2960,1738164,Shiv Mahima Pravchan I,Shiv Mahima I,Devotional,Digitalking,Full Length Songs,
2961,1738155,Shiv Mahima Pravchan II,Shiv Mahima I,Devotional,Digitalking,Full Length Songs,
2962,1738139,Tume Thau Thau,Shiv Shankara,Devotional,Digitalking,Full Length Songs,
2963,1738129,Shiv Mahima Pravchan III,Shiv Mahima II,Devotional,Digitalking,Full Length Songs,
2964,1722888,Mere Manveena Ke Taare,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2965,1722870,Suraj Jab Palkein Khole,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2966,1722865,Ye Hai Santo Ki Vaani,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2967,1722851,Chandrabhal Pe Shankh Jata Mein,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2968,1722849,Vinti Hamari Suno,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2969,1722843,Shiv Ji Ki Chali Re Sawari,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2970,1722839,Hey Bholenath Teri Mahima,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2971,1722838,Mahadyalu Shiv Bhole Ka,Maine Shiv Se Lagai Lagan,Devotional,T-series,Full Length Songs,
2972,1684932,Kon Madari Aaya,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2973,1684902,Tu Raja Ki Chori,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2974,1684877,Samjhaiye Re Ganesh,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2975,1684873,Maine Bhola Mile Na,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2976,1684863,Sun Bholenath Chaly Ne,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2977,1684855,Yo Ke Kra Ho Bta De,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2978,1684536,Tera Shyana Huaa Ganesh,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2979,1684521,Shiv Ko Hi Mala Pahanaoungi,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2980,1684510,Tu Avdut Mahatma Yogi,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2981,1684485,Mera Roj Rahe Se Rola,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2982,1684481,Nandi Ne Dhamkaiye Matna,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2983,1684477,Maharani Tu Dub Gai Ree,Shiv Ko Hi Mala Pehnaungi,Devotional,Digitalking,Full Length Songs,
2984,1684257,Bhola Mera Badra,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2985,1684238,Shiv Shankar Me He Maa,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2986,1684217,Raja Dakash Ne,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2987,1684205,Bhang Maine Pyadiye,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2988,1684190,He Shiv Shankar Tera,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2989,1684181,Suno Ho Ri Su Deewani,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2990,1684179,Nache Bhola Cham Cham,Gora Shiv Ki Deewani,Devotional,Digitalking,Full Length Songs,
2991,1652437,Shiv Tandav,Shiv Tandav,Devotional,T-series,Full Length Songs,
2992,1643864,Vishwanathashtakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2993,1643847,Lingashtakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2994,1643839,Namo Devadi Devaya,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2995,1643829,Samba Sadashiva,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2996,1643827,Shivashtakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2997,1643825,Kalabhairavashtakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2998,1643273,Dandakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
2999,1643269,Sloka,Sri Shivachatrapathi Amba Bhavani,Devotional,Lahari Recording Company,Full Length Songs,
3000,1643263,Bilwashtakam,Shiva Sthuthi,Devotional,T-series,Full Length Songs,
3001,1507556,Shankar Mahadev,Shivganga,Devotional,T-series,Full Length Songs,
3002,1507552,Shankar Namami Shankar Namami,Shivganga,Devotional,T-series,Full Length Songs,
3003,1507549,Jai Jai Onkareshwar,Shivganga,Devotional,T-series,Full Length Songs,
3004,1507544,Mahakal Tripurari,Shivganga,Devotional,T-series,Full Length Songs,
3005,1507540,Dukhiya Ye Sansar Hai,Shivganga,Devotional,T-series,Full Length Songs,
3006,1507539,Kaal Kare Na Uska Kuchh Bhi,Shivganga,Devotional,T-series,Full Length Songs,
3007,1492405,Bhang Ka Lota Gaura Raani,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3008,1492403,Bhole Baba Ke Darbar Mein,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3009,1492402,Laaya Kaise Tu Baraat,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3010,1492401,Dam Dam Damroo Wala,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3011,1492400,Matwale Bhole Ke Nain,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3012,1492398,Aa Gaye Hain Dekho Bholenath,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3013,1492394,Aayee Hai Shivratri,Shivji Ke Mandir Chalo,Devotional,T-series,Full Length Songs,
3014,1481503,Shubh Shubh Shiv Naam F,Shivalay,Devotional,T-series,Full Length Songs,
3015,1481493,Bane Siyaahi Sato Sagar,Shivalay,Devotional,T-series,Full Length Songs,
3016,1481486,Mann Mandir Mein Sanj F,Shivalay,Devotional,T-series,Full Length Songs,
3017,1481485,Jab Shiv Mandir Ki Ghanti Baje,Shivalay,Devotional,T-series,Full Length Songs,
3018,1481477,Mann Mandir Mein Sanj M,Shivalay,Devotional,T-series,Full Length Songs,
3019,1481476,Rudraksh Mann Ka Bhed,Shivalay,Devotional,T-series,Full Length Songs,
3020,1481474,Shubh Shubh Shiv Naam M,Shivalay,Devotional,T-series,Full Length Songs,
3021,1481472,Mann Mandir Mein Sanj Dute,Shivalay,Devotional,T-series,Full Length Songs,
3022,1481463,Subah Jab Palkein Khole,Shivalay,Devotional,T-series,Full Length Songs,
3023,1481461,Chalo Shivalay Chalo Shivalay Duet,Shivalay,Devotional,T-series,Full Length Songs,
3024,1481458,Chalo Shivalay Chalo Shivalay M,Shivalay,Devotional,T-series,Full Length Songs,
3025,1481456,Chalo Shivalay Chalo Shivalay F,Shivalay,Devotional,T-series,Full Length Songs,
3026,1481314,Aaee Aaee Mahashiv Raat,Shivalay,Devotional,T-series,Full Length Songs,
3027,1478195,Shivastakam,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Full Length Songs,
3028,1478175,Om Srishaila Mallikarjunayanamaha,Shiva Stuthi (Srishaila Mallikarjunaya Namah),Devotional,Lahari Recording Company,Full Length Songs,
3029,1477380,Shivathandava Stuthi,Shivadhyanam,Devotional,Lahari Recording Company,Full Length Songs,
3030,1477176,Hara Hara Mahadeva,Shivadhyanam,Devotional,Lahari Recording Company,Full Length Songs,
3031,1477138,Chandrashekarastakam,Shivadhyanam,Devotional,Lahari Recording Company,Full Length Songs,
3032,1477136,Kailasa Giri Paina,Shivadhyanam,Devotional,Lahari Recording Company,Full Length Songs,
3033,1477080,Vande Shambo,Shivadhyanam,Devotional,Lahari Recording Company,Full Length Songs,
3034,1476486,Om Namah Shivaya,Om Namah Shivaya,Devotional,Krishna Audios,Full Length Songs,
3035,1476484,VibrationsOfShiva,Om Namah Shivaya,Devotional,Krishna Audios,Full Length Songs,
3036,1383466,Shambo Shiva,Shambo Shiva,Devotional,Krishna Audios,Full Length Songs,
3037,1383285,Om Namo Kailasa,108 Shivalaya Geethangal,Devotional,Krishna Audios,Full Length Songs,
3038,1383134,Ambili Kalachoodum,108 Shivalaya Geethangal,Devotional,Krishna Audios,Full Length Songs,
3039,1363594,Om Sri Manjunathaya Namah,Shiva Stuthi (Manjunathaya Namah),Devotional,Lahari Recording Company,Full Length Songs,
3040,1363588,Om Namo Shivaya,Ettha Nodidarattha Shivanamma,Devotional,Lahari Recording Company,Full Length Songs,
3041,1363585,Om Sri Murudeshawara Namah,Shiva Stuthi (Mahabaleshwara Namah),Devotional,Lahari Recording Company,Full Length Songs,
3042,1333629,Nama Shivabhyam,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3043,1333621,Swarasta Dese,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3044,1333620,Jatthakattaha,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3045,1333618,Namo Butanadam,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3046,1333602,Omkara Bindu,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3047,1333598,Bhavaya Chandra Chuday,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3048,1333596,Mudakarata Modakam,Sri Shiva Sthothra Mala,Devotional,Aananda Audio Video,Full Length Songs,
3049,1331806,Samaga Varagamana,Shiva Sangama,Devotional,Aananda Audio Video,Full Length Songs,
3050,1331803,Siddalingeshwara Vandane,Shiva Sangama,Devotional,Aananda Audio Video,Full Length Songs,
3051,1331801,Manjana Kempinalli,Shiva Sangama,Devotional,Aananda Audio Video,Full Length Songs,
3052,1331798,Baa Baaro Manjunatha,Shiva Sangama,Devotional,Aananda Audio Video,Full Length Songs,
3053,1331793,Ganapathaye Namaha,Shiva Sangama,Devotional,Aananda Audio Video,Full Length Songs,
3054,1331469,Kapilanadiya Thiradalli,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
3055,1331461,Takadimi Takadimi,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
3056,1331457,Demthana Natya Maduve,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
3057,1331453,Gajacharmambara,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
3058,1331452,Maanasa Mandiruve,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
3059,1331449,Sukalambharadharam,Shiva Charanamrutha,Devotional,Aananda Audio Video,Full Length Songs,
3060,1331445,Heluve Keliri,Shiva Darshana,Devotional,Aananda Audio Video,Full Length Songs,
